Re,infections,observations,date,replicate
1.1,950,1087,2020-11-04,92
1.1,1013,826,2020-11-05,92
1.1,1035,1120,2020-11-06,92
1.1,1028,885,2020-11-07,92
1.1,1051,453,2020-11-08,92
1.1,1085,399,2020-11-09,92
1.1,1120,1442,2020-11-10,92
1.1,1110,1537,2020-11-11,92
1.1,1124,957,2020-11-12,92
1.1,1171,682,2020-11-13,92
1.1,1245,919,2020-11-14,92
1.1,1222,1017,2020-11-15,92
1.1,1230,645,2020-11-16,92
1.1,1233,1842,2020-11-17,92
1.0857142857142859,1231,1429,2020-11-18,92
1.0714285714285716,1219,1304,2020-11-19,92
1.0571428571428572,1303,1141,2020-11-20,92
1.042857142857143,1319,1411,2020-11-21,92
1.0285714285714287,1311,661,2020-11-22,92
1.0142857142857145,1251,590,2020-11-23,92
1,1334,2175,2020-11-24,92
0.9857142857142858,1252,1848,2020-11-25,92
0.9714285714285715,1255,1406,2020-11-26,92
0.9571428571428572,1208,992,2020-11-27,92
0.942857142857143,1161,2731,2020-11-28,92
0.9285714285714286,1130,1423,2020-11-29,92
0.9142857142857144,1171,646,2020-11-30,92
0.9000000000000001,1095,1174,2020-12-01,92
0.8857142857142858,1028,888,2020-12-02,92
0.8714285714285714,1034,1383,2020-12-03,92
0.8571428571428572,964,1176,2020-12-04,92
0.842857142857143,903,2092,2020-12-05,92
0.8285714285714286,857,884,2020-12-06,92
0.8142857142857143,854,480,2020-12-07,92
0.8,793,1282,2020-12-08,92
0.8,756,1216,2020-12-09,92
0.8,735,1110,2020-12-10,92
0.8,689,1423,2020-12-11,92
0.8,676,1577,2020-12-12,92
0.8,597,673,2020-12-13,92
0.8,639,804,2020-12-14,92
0.8,573,1226,2020-12-15,92
0.8,559,598,2020-12-16,92
0.8,538,1480,2020-12-17,92
0.8,483,957,2020-12-18,92
0.8,487,956,2020-12-19,92
0.8,486,431,2020-12-20,92
0.8,452,310,2020-12-21,92
0.8,410,1079,2020-12-22,92
0.8,409,1159,2020-12-23,92
0.8,408,910,2020-12-24,92
0.8,366,728,2020-12-25,92
0.8,373,672,2020-12-26,92
0.8,381,410,2020-12-27,92
0.8,311,366,2020-12-28,92
0.8,314,600,2020-12-29,92
0.8,332,394,2020-12-30,92
0.8,269,742,2020-12-31,92
0.8,281,506,2021-01-01,92
0.8,246,555,2021-01-02,92
0.8,244,359,2021-01-03,92
0.8,226,206,2021-01-04,92
0.8,215,333,2021-01-05,92
0.8,204,311,2021-01-06,92
0.8076923076923077,199,426,2021-01-07,92
0.8153846153846154,174,480,2021-01-08,92
0.8230769230769232,190,489,2021-01-09,92
0.8307692307692308,199,161,2021-01-10,92
0.8384615384615385,170,95,2021-01-11,92
0.8461538461538461,163,436,2021-01-12,92
0.8538461538461539,150,274,2021-01-13,92
0.8615384615384616,156,314,2021-01-14,92
0.8692307692307693,170,323,2021-01-15,92
0.8769230769230769,146,264,2021-01-16,92
0.8846153846153847,148,138,2021-01-17,92
0.8923076923076924,142,107,2021-01-18,92
0.9,152,237,2021-01-19,92
0.9076923076923077,125,252,2021-01-20,92
0.9153846153846155,142,280,2021-01-21,92
0.9230769230769231,148,311,2021-01-22,92
0.9307692307692308,142,156,2021-01-23,92
0.9384615384615385,140,114,2021-01-24,92
0.9461538461538461,132,56,2021-01-25,92
0.9538461538461539,129,201,2021-01-26,92
0.9615384615384616,163,248,2021-01-27,92
0.9692307692307692,118,192,2021-01-28,92
0.976923076923077,134,176,2021-01-29,92
0.9846153846153847,136,179,2021-01-30,92
0.9923076923076923,127,86,2021-01-31,92
1,130,64,2021-02-01,92
1,127,200,2021-02-02,92
1,115,173,2021-02-03,92
1,155,232,2021-02-04,92
1,137,162,2021-02-05,92
1,134,161,2021-02-06,92
1,121,89,2021-02-07,92
1,115,64,2021-02-08,92
1,117,192,2021-02-09,92
2.5,100,0,2020-02-02,93
2.5,7,0,2020-02-03,93
2.5,34,0,2020-02-04,93
2.5,53,0,2020-02-05,93
2.5,71,3,2020-02-06,93
2.5,81,6,2020-02-07,93
2.5,91,11,2020-02-08,93
2.5,105,11,2020-02-09,93
2.5,131,12,2020-02-10,93
2.5,178,20,2020-02-11,93
2.5,186,34,2020-02-12,93
2.5,257,64,2020-02-13,93
2.5,311,52,2020-02-14,93
2.5,418,76,2020-02-15,93
2.5,518,43,2020-02-16,93
2.5,559,42,2020-02-17,93
2.5,769,227,2020-02-18,93
2.5,902,195,2020-02-19,93
2.5,1118,276,2020-02-20,93
2.5,1397,310,2020-02-21,93
2.435483870967742,1773,239,2020-02-22,93
2.370967741935484,1989,188,2020-02-23,93
2.306451612903226,2474,199,2020-02-24,93
2.241935483870968,2868,479,2020-02-25,93
2.1774193548387095,3440,534,2020-02-26,93
2.1129032258064515,3978,1202,2020-02-27,93
2.0483870967741935,4625,1311,2020-02-28,93
1.9838709677419355,5366,764,2020-02-29,93
1.9193548387096775,6081,713,2020-03-01,93
1.8548387096774195,6653,631,2020-03-02,93
1.7903225806451613,7779,3217,2020-03-03,93
1.7258064516129032,8611,2408,2020-03-04,93
1.6612903225806452,9354,3640,2020-03-05,93
1.596774193548387,10098,3042,2020-03-06,93
1.532258064516129,10868,3668,2020-03-07,93
1.467741935483871,11671,3236,2020-03-08,93
1.403225806451613,12151,2558,2020-03-09,93
1.338709677419355,12717,8224,2020-03-10,93
1.2741935483870968,13051,7692,2020-03-11,93
1.2096774193548387,13209,8118,2020-03-12,93
1.1451612903225807,13240,4848,2020-03-13,93
1.0806451612903225,13168,7032,2020-03-14,93
1.0161290322580645,12654,5714,2020-03-15,93
0.9516129032258065,12026,5118,2020-03-16,93
0.8870967741935485,11378,17215,2020-03-17,93
0.8225806451612905,10485,15176,2020-03-18,93
0.7580645161290323,9448,17276,2020-03-19,93
0.6935483870967742,8391,9384,2020-03-20,93
0.6290322580645162,7287,11815,2020-03-21,93
0.564516129032258,6268,5574,2020-03-22,93
0.5,5019,6829,2020-03-23,93
0.5,4567,14923,2020-03-24,93
0.5,4017,8832,2020-03-25,93
0.5,3531,15725,2020-03-26,93
0.5,3034,10090,2020-03-27,93
0.5,2634,10021,2020-03-28,93
0.5,2392,6465,2020-03-29,93
0.5,2101,3849,2020-03-30,93
0.5,1765,6871,2020-03-31,93
0.5,1509,8202,2020-04-01,93
0.5095238095238095,1434,9940,2020-04-02,93
0.5190476190476191,1301,10194,2020-04-03,93
0.5285714285714286,1140,3090,2020-04-04,93
0.5380952380952381,977,2338,2020-04-05,93
0.5476190476190476,882,2658,2020-04-06,93
0.5571428571428572,822,5696,2020-04-07,93
0.5666666666666667,718,3658,2020-04-08,93
0.5761904761904761,667,3758,2020-04-09,93
0.5857142857142856,603,3002,2020-04-10,93
0.5952380952380952,517,1867,2020-04-11,93
0.6047619047619047,497,1893,2020-04-12,93
0.6142857142857142,476,776,2020-04-13,93
0.6238095238095238,458,2260,2020-04-14,93
0.6333333333333333,414,2053,2020-04-15,93
0.6428571428571428,336,1707,2020-04-16,93
0.6523809523809523,314,1075,2020-04-17,93
0.6619047619047619,334,1272,2020-04-18,93
0.6714285714285714,275,473,2020-04-19,93
0.6809523809523809,292,443,2020-04-20,93
0.6904761904761905,262,603,2020-04-21,93
0.7,228,839,2020-04-22,93
0.7,238,1070,2020-04-23,93
0.7,218,845,2020-04-24,93
0.7,173,475,2020-04-25,93
0.7,188,161,2020-04-26,93
0.7,172,252,2020-04-27,93
0.7,137,581,2020-04-28,93
0.7,125,565,2020-04-29,93
0.7,127,475,2020-04-30,93
0.7,113,224,2020-05-01,93
0.7363636363636363,135,272,2020-05-02,93
0.7727272727272727,112,148,2020-05-03,93
0.8090909090909091,96,86,2020-05-04,93
0.8454545454545455,116,326,2020-05-05,93
0.8818181818181818,100,275,2020-05-06,93
0.9181818181818182,97,284,2020-05-07,93
0.9545454545454546,116,133,2020-05-08,93
0.990909090909091,116,167,2020-05-09,93
1.0272727272727273,121,94,2020-05-10,93
1.0636363636363637,112,71,2020-05-11,93
1.1,128,235,2020-05-12,93
1.1,143,171,2020-05-13,93
1.1,137,196,2020-05-14,93
1.1,120,158,2020-05-15,93
1.1,127,70,2020-05-16,93
1.1,134,94,2020-05-17,93
1.1,171,45,2020-05-18,93
1.1,126,218,2020-05-19,93
1.1,168,121,2020-05-20,93
1.1,170,179,2020-05-21,93
1.1,145,130,2020-05-22,93
1.1,175,113,2020-05-23,93
1.1,155,124,2020-05-24,93
1.1,167,78,2020-05-25,93
1.1,198,140,2020-05-26,93
1.1,189,152,2020-05-27,93
1.1,179,222,2020-05-28,93
1.1,192,161,2020-05-29,93
1.1,193,211,2020-05-30,93
1.1,205,123,2020-05-31,93
1.1,217,44,2020-06-01,93
1.1,213,209,2020-06-02,93
1.1,223,186,2020-06-03,93
1.1,207,299,2020-06-04,93
1.1,218,256,2020-06-05,93
1.1,233,169,2020-06-06,93
1.1,236,89,2020-06-07,93
1.1,239,103,2020-06-08,93
1.1,213,374,2020-06-09,93
1.1,227,305,2020-06-10,93
1.1,249,233,2020-06-11,93
1.1,232,262,2020-06-12,93
1.1,241,202,2020-06-13,93
1.1,239,105,2020-06-14,93
1.1,266,116,2020-06-15,93
1.1,260,305,2020-06-16,93
1.1,283,253,2020-06-17,93
1.1,280,255,2020-06-18,93
1.1,283,361,2020-06-19,93
1.1,277,302,2020-06-20,93
1.1,296,127,2020-06-21,93
1.1,319,151,2020-06-22,93
1.1,292,374,2020-06-23,93
1.1,358,341,2020-06-24,93
1.1,334,432,2020-06-25,93
1.1,350,271,2020-06-26,93
1.1,335,308,2020-06-27,93
1.1,353,152,2020-06-28,93
1.1,375,100,2020-06-29,93
1.1,354,425,2020-06-30,93
1.1,405,429,2020-07-01,93
1.1,380,613,2020-07-02,93
1.1,436,223,2020-07-03,93
1.1,408,410,2020-07-04,93
1.1,410,153,2020-07-05,93
1.1,444,181,2020-07-06,93
1.1,454,331,2020-07-07,93
1.1,450,544,2020-07-08,93
1.1,452,495,2020-07-09,93
1.1,519,651,2020-07-10,93
1.1095238095238096,496,397,2020-07-11,93
1.119047619047619,520,272,2020-07-12,93
1.1285714285714286,514,179,2020-07-13,93
1.1380952380952383,517,541,2020-07-14,93
1.1476190476190478,592,610,2020-07-15,93
1.1571428571428573,551,496,2020-07-16,93
1.1666666666666667,597,573,2020-07-17,93
1.1761904761904762,669,305,2020-07-18,93
1.1857142857142857,677,198,2020-07-19,93
1.1952380952380952,676,261,2020-07-20,93
1.204761904761905,701,838,2020-07-21,93
1.2142857142857144,765,453,2020-07-22,93
1.223809523809524,817,523,2020-07-23,93
1.2333333333333334,828,739,2020-07-24,93
1.2428571428571429,899,745,2020-07-25,93
1.2523809523809524,851,560,2020-07-26,93
1.2619047619047619,965,363,2020-07-27,93
1.2714285714285714,1052,1426,2020-07-28,93
1.280952380952381,1083,800,2020-07-29,93
1.2904761904761906,1186,366,2020-07-30,93
1.3,1158,798,2020-07-31,93
1.3,1331,1028,2020-08-01,93
1.3,1401,476,2020-08-02,93
1.3,1467,595,2020-08-03,93
1.3,1536,917,2020-08-04,93
1.3,1509,1133,2020-08-05,93
1.3,1698,1205,2020-08-06,93
1.3,1778,1239,2020-08-07,93
1.3,1886,1200,2020-08-08,93
1.3,2007,744,2020-08-09,93
1.280952380952381,1989,502,2020-08-10,93
1.2619047619047619,2170,2130,2020-08-11,93
1.2428571428571429,2190,1295,2020-08-12,93
1.223809523809524,2265,2009,2020-08-13,93
1.2047619047619047,2324,2229,2020-08-14,93
1.1857142857142857,2426,1224,2020-08-15,93
1.1666666666666667,2468,740,2020-08-16,93
1.1476190476190475,2446,490,2020-08-17,93
1.1285714285714286,2684,2635,2020-08-18,93
1.1095238095238096,2615,3881,2020-08-19,93
1.0904761904761906,2610,3347,2020-08-20,93
1.0714285714285714,2633,1551,2020-08-21,93
1.0523809523809524,2704,1644,2020-08-22,93
1.0333333333333332,2647,1265,2020-08-23,93
1.0142857142857142,2726,1227,2020-08-24,93
0.9952380952380953,2649,3012,2020-08-25,93
0.9761904761904763,2588,4359,2020-08-26,93
0.9571428571428572,2551,2245,2020-08-27,93
0.9380952380952381,2510,2295,2020-08-28,93
0.9190476190476191,2478,2666,2020-08-29,93
0.9,2281,2553,2020-08-30,93
0.9,2327,1200,2020-08-31,93
0.9,2305,3703,2020-09-01,93
0.9,2147,2239,2020-09-02,93
0.9,2149,2844,2020-09-03,93
0.9,2097,2970,2020-09-04,93
0.9,1992,1812,2020-09-05,93
0.9,2032,1902,2020-09-06,93
0.9,1940,1156,2020-09-07,93
0.9,1933,3016,2020-09-08,93
0.9,1845,3383,2020-09-09,93
0.9,1894,3362,2020-09-10,93
0.9,1773,1897,2020-09-11,93
0.9,1767,2476,2020-09-12,93
0.9,1777,1326,2020-09-13,93
0.9,1657,1134,2020-09-14,93
0.9,1738,2966,2020-09-15,93
0.9,1575,1719,2020-09-16,93
0.9,1547,2814,2020-09-17,93
0.9,1580,2330,2020-09-18,93
0.9,1592,1903,2020-09-19,93
0.9,1526,1944,2020-09-20,93
0.9,1450,576,2020-09-21,93
0.9,1475,2629,2020-09-22,93
0.9,1372,2165,2020-09-23,93
0.9,1309,2692,2020-09-24,93
0.9,1403,1584,2020-09-25,93
0.9,1323,1365,2020-09-26,93
0.9,1250,1286,2020-09-27,93
0.9,1233,789,2020-09-28,93
0.9,1216,3095,2020-09-29,93
0.9,1194,1258,2020-09-30,93
0.9,1235,2838,2020-10-01,93
0.9,1131,1816,2020-10-02,93
0.9,1144,1151,2020-10-03,93
0.9,1131,735,2020-10-04,93
0.9,1094,435,2020-10-05,93
0.9,1019,2493,2020-10-06,93
0.9,1001,1568,2020-10-07,93
0.9,968,2388,2020-10-08,93
0.9095238095238095,1008,1767,2020-10-09,93
0.9190476190476191,964,844,2020-10-10,93
0.9285714285714286,923,650,2020-10-11,93
0.9380952380952381,977,577,2020-10-12,93
0.9476190476190477,981,1381,2020-10-13,93
0.9571428571428572,936,1047,2020-10-14,93
0.9666666666666667,935,1532,2020-10-15,93
0.9761904761904763,957,1094,2020-10-16,93
0.9857142857142858,940,1229,2020-10-17,93
0.9952380952380953,966,464,2020-10-18,93
1.0047619047619047,960,600,2020-10-19,93
1.0142857142857142,987,1487,2020-10-20,93
1.023809523809524,969,1198,2020-10-21,93
1.0333333333333334,1003,1800,2020-10-22,93
1.042857142857143,967,1394,2020-10-23,93
1.0523809523809524,1075,1188,2020-10-24,93
1.061904761904762,1068,573,2020-10-25,93
1.0714285714285716,1027,275,2020-10-26,93
1.080952380952381,1145,1744,2020-10-27,93
1.0904761904761906,1130,1024,2020-10-28,93
1.1,1171,1522,2020-10-29,93
1.1,1128,836,2020-10-30,93
1.1,1128,1459,2020-10-31,93
1.1,1171,317,2020-11-01,93
1.1,1248,410,2020-11-02,93
1.1,1212,1548,2020-11-03,93
1.1,1318,2160,2020-11-04,93
1.1,1260,1018,2020-11-05,93
1.1,1289,944,2020-11-06,93
1.1,1295,1359,2020-11-07,93
1.1,1339,537,2020-11-08,93
1.1,1374,407,2020-11-09,93
1.1,1395,2060,2020-11-10,93
1.1,1430,1521,2020-11-11,93
1.1,1367,2292,2020-11-12,93
1.1,1479,1068,2020-11-13,93
1.1,1483,1373,2020-11-14,93
1.1,1451,643,2020-11-15,93
1.1,1521,426,2020-11-16,93
1.1,1586,2837,2020-11-17,93
1.0857142857142859,1578,1926,2020-11-18,93
1.0714285714285716,1626,1623,2020-11-19,93
1.0571428571428572,1618,1586,2020-11-20,93
1.042857142857143,1524,1507,2020-11-21,93
1.0285714285714287,1597,626,2020-11-22,93
1.0142857142857145,1526,489,2020-11-23,93
1,1622,2296,2020-11-24,93
0.9857142857142858,1513,1286,2020-11-25,93
0.9714285714285715,1551,2475,2020-11-26,93
0.9571428571428572,1486,1763,2020-11-27,93
0.942857142857143,1492,2278,2020-11-28,93
0.9285714285714286,1441,808,2020-11-29,93
0.9142857142857144,1469,767,2020-11-30,93
0.9000000000000001,1377,1884,2020-12-01,93
0.8857142857142858,1374,1149,2020-12-02,93
0.8714285714285714,1304,2679,2020-12-03,93
0.8571428571428572,1258,1576,2020-12-04,93
0.842857142857143,1188,2184,2020-12-05,93
0.8285714285714286,1094,847,2020-12-06,93
0.8142857142857143,1100,512,2020-12-07,93
0.8,992,2576,2020-12-08,93
0.8,944,1970,2020-12-09,93
0.8,948,2135,2020-12-10,93
0.8,914,1246,2020-12-11,93
0.8,823,1060,2020-12-12,93
0.8,790,940,2020-12-13,93
0.8,790,696,2020-12-14,93
0.8,750,2095,2020-12-15,93
0.8,723,1118,2020-12-16,93
0.8,702,1903,2020-12-17,93
0.8,654,892,2020-12-18,93
0.8,579,798,2020-12-19,93
0.8,624,438,2020-12-20,93
0.8,555,564,2020-12-21,93
0.8,566,2015,2020-12-22,93
0.8,537,1045,2020-12-23,93
0.8,516,741,2020-12-24,93
0.8,531,748,2020-12-25,93
0.8,474,554,2020-12-26,93
0.8,445,395,2020-12-27,93
0.8,424,434,2020-12-28,93
0.8,385,1803,2020-12-29,93
0.8,373,649,2020-12-30,93
0.8,340,1106,2020-12-31,93
0.8,381,827,2021-01-01,93
0.8,312,374,2021-01-02,93
0.8,313,259,2021-01-03,93
0.8,288,283,2021-01-04,93
0.8,270,896,2021-01-05,93
0.8,254,434,2021-01-06,93
0.8076923076923077,276,878,2021-01-07,93
0.8153846153846154,232,323,2021-01-08,93
0.8230769230769232,250,327,2021-01-09,93
0.8307692307692308,248,278,2021-01-10,93
0.8384615384615385,196,130,2021-01-11,93
0.8461538461538461,258,374,2021-01-12,93
0.8538461538461539,229,353,2021-01-13,93
0.8615384615384616,199,566,2021-01-14,93
0.8692307692307693,187,384,2021-01-15,93
0.8769230769230769,213,436,2021-01-16,93
0.8846153846153847,203,146,2021-01-17,93
0.8923076923076924,177,176,2021-01-18,93
0.9,214,257,2021-01-19,93
0.9076923076923077,198,268,2021-01-20,93
0.9153846153846155,192,616,2021-01-21,93
0.9230769230769231,184,273,2021-01-22,93
0.9307692307692308,174,208,2021-01-23,93
0.9384615384615385,165,145,2021-01-24,93
0.9461538461538461,186,87,2021-01-25,93
0.9538461538461539,180,265,2021-01-26,93
0.9615384615384616,174,208,2021-01-27,93
0.9692307692307692,171,418,2021-01-28,93
0.976923076923077,184,205,2021-01-29,93
0.9846153846153847,187,117,2021-01-30,93
0.9923076923076923,176,142,2021-01-31,93
1,192,57,2021-02-01,93
1,178,337,2021-02-02,93
1,208,249,2021-02-03,93
1,180,303,2021-02-04,93
1,181,216,2021-02-05,93
1,200,204,2021-02-06,93
1,195,161,2021-02-07,93
1,160,93,2021-02-08,93
1,202,136,2021-02-09,93
2.5,100,0,2020-02-02,94
2.5,5,0,2020-02-03,94
2.5,33,0,2020-02-04,94
2.5,54,5,2020-02-05,94
2.5,52,6,2020-02-06,94
2.5,95,7,2020-02-07,94
2.5,101,12,2020-02-08,94
2.5,118,14,2020-02-09,94
2.5,137,10,2020-02-10,94
2.5,168,64,2020-02-11,94
2.5,239,32,2020-02-12,94
2.5,312,42,2020-02-13,94
2.5,336,40,2020-02-14,94
2.5,402,98,2020-02-15,94
2.5,569,74,2020-02-16,94
2.5,666,66,2020-02-17,94
2.5,799,118,2020-02-18,94
2.5,1004,196,2020-02-19,94
2.5,1282,172,2020-02-20,94
2.5,1570,228,2020-02-21,94
2.435483870967742,1785,427,2020-02-22,94
2.370967741935484,2264,323,2020-02-23,94
2.306451612903226,2631,309,2020-02-24,94
2.241935483870968,3115,1230,2020-02-25,94
2.1774193548387095,3766,1233,2020-02-26,94
2.1129032258064515,4338,1075,2020-02-27,94
2.0483870967741935,5098,961,2020-02-28,94
1.9838709677419355,5810,638,2020-02-29,94
1.9193548387096775,6605,959,2020-03-01,94
1.8548387096774195,7503,1135,2020-03-02,94
1.7903225806451613,8307,4330,2020-03-03,94
1.7258064516129032,9340,3479,2020-03-04,94
1.6612903225806452,10214,5081,2020-03-05,94
1.596774193548387,11181,4299,2020-03-06,94
1.532258064516129,11882,4239,2020-03-07,94
1.467741935483871,12624,3527,2020-03-08,94
1.403225806451613,13415,2617,2020-03-09,94
1.338709677419355,13809,5422,2020-03-10,94
1.2741935483870968,14253,7546,2020-03-11,94
1.2096774193548387,14316,9836,2020-03-12,94
1.1451612903225807,14434,10095,2020-03-13,94
1.0806451612903225,14210,7500,2020-03-14,94
1.0161290322580645,13927,7172,2020-03-15,94
0.9516129032258065,13327,4584,2020-03-16,94
0.8870967741935485,12287,22187,2020-03-17,94
0.8225806451612905,11573,14363,2020-03-18,94
0.7580645161290323,10407,24134,2020-03-19,94
0.6935483870967742,9208,18370,2020-03-20,94
0.6290322580645162,7823,12597,2020-03-21,94
0.564516129032258,6630,5317,2020-03-22,94
0.5,5467,7079,2020-03-23,94
0.5,4899,12568,2020-03-24,94
0.5,4281,14970,2020-03-25,94
0.5,3813,11530,2020-03-26,94
0.5,3315,16388,2020-03-27,94
0.5,2878,10265,2020-03-28,94
0.5,2616,6929,2020-03-29,94
0.5,2197,4473,2020-03-30,94
0.5,1911,8236,2020-03-31,94
0.5,1689,16877,2020-04-01,94
0.5095238095238095,1527,6950,2020-04-02,94
0.5190476190476191,1399,6269,2020-04-03,94
0.5285714285714286,1248,8821,2020-04-04,94
0.5380952380952381,1125,4761,2020-04-05,94
0.5476190476190476,1015,2837,2020-04-06,94
0.5571428571428572,917,6477,2020-04-07,94
0.5666666666666667,799,3162,2020-04-08,94
0.5761904761904761,740,3244,2020-04-09,94
0.5857142857142856,673,2700,2020-04-10,94
0.5952380952380952,586,2663,2020-04-11,94
0.6047619047619047,568,2138,2020-04-12,94
0.6142857142857142,543,1293,2020-04-13,94
0.6238095238095238,431,2204,2020-04-14,94
0.6333333333333333,418,1006,2020-04-15,94
0.6428571428571428,433,1508,2020-04-16,94
0.6523809523809523,400,1343,2020-04-17,94
0.6619047619047619,350,923,2020-04-18,94
0.6714285714285714,285,671,2020-04-19,94
0.6809523809523809,302,540,2020-04-20,94
0.6904761904761905,298,1587,2020-04-21,94
0.7,273,1160,2020-04-22,94
0.7,257,939,2020-04-23,94
0.7,208,415,2020-04-24,94
0.7,220,397,2020-04-25,94
0.7,204,452,2020-04-26,94
0.7,174,270,2020-04-27,94
0.7,178,605,2020-04-28,94
0.7,165,364,2020-04-29,94
0.7,168,563,2020-04-30,94
0.7,153,434,2020-05-01,94
0.7363636363636363,138,310,2020-05-02,94
0.7727272727272727,148,176,2020-05-03,94
0.8090909090909091,129,113,2020-05-04,94
0.8454545454545455,135,262,2020-05-05,94
0.8818181818181818,126,410,2020-05-06,94
0.9181818181818182,158,362,2020-05-07,94
0.9545454545454546,132,287,2020-05-08,94
0.990909090909091,166,186,2020-05-09,94
1.0272727272727273,143,102,2020-05-10,94
1.0636363636363637,135,86,2020-05-11,94
1.1,159,170,2020-05-12,94
1.1,162,216,2020-05-13,94
1.1,175,164,2020-05-14,94
1.1,171,172,2020-05-15,94
1.1,169,170,2020-05-16,94
1.1,183,128,2020-05-17,94
1.1,149,82,2020-05-18,94
1.1,177,156,2020-05-19,94
1.1,179,256,2020-05-20,94
1.1,160,116,2020-05-21,94
1.1,187,210,2020-05-22,94
1.1,175,247,2020-05-23,94
1.1,226,134,2020-05-24,94
1.1,225,83,2020-05-25,94
1.1,224,188,2020-05-26,94
1.1,222,198,2020-05-27,94
1.1,209,147,2020-05-28,94
1.1,241,160,2020-05-29,94
1.1,250,192,2020-05-30,94
1.1,228,152,2020-05-31,94
1.1,246,189,2020-06-01,94
1.1,268,224,2020-06-02,94
1.1,291,157,2020-06-03,94
1.1,270,203,2020-06-04,94
1.1,262,282,2020-06-05,94
1.1,310,301,2020-06-06,94
1.1,290,291,2020-06-07,94
1.1,286,162,2020-06-08,94
1.1,301,341,2020-06-09,94
1.1,304,248,2020-06-10,94
1.1,334,238,2020-06-11,94
1.1,302,185,2020-06-12,94
1.1,373,238,2020-06-13,94
1.1,320,211,2020-06-14,94
1.1,346,235,2020-06-15,94
1.1,332,458,2020-06-16,94
1.1,374,467,2020-06-17,94
1.1,330,350,2020-06-18,94
1.1,420,284,2020-06-19,94
1.1,380,235,2020-06-20,94
1.1,394,231,2020-06-21,94
1.1,377,266,2020-06-22,94
1.1,388,447,2020-06-23,94
1.1,379,370,2020-06-24,94
1.1,424,609,2020-06-25,94
1.1,436,472,2020-06-26,94
1.1,427,464,2020-06-27,94
1.1,424,244,2020-06-28,94
1.1,438,212,2020-06-29,94
1.1,450,471,2020-06-30,94
1.1,478,556,2020-07-01,94
1.1,476,384,2020-07-02,94
1.1,484,441,2020-07-03,94
1.1,517,813,2020-07-04,94
1.1,491,299,2020-07-05,94
1.1,560,169,2020-07-06,94
1.1,531,475,2020-07-07,94
1.1,516,627,2020-07-08,94
1.1,598,621,2020-07-09,94
1.1,531,735,2020-07-10,94
1.1095238095238096,562,351,2020-07-11,94
1.119047619047619,612,313,2020-07-12,94
1.1285714285714286,619,289,2020-07-13,94
1.1380952380952383,635,631,2020-07-14,94
1.1476190476190478,691,396,2020-07-15,94
1.1571428571428573,728,446,2020-07-16,94
1.1666666666666667,723,587,2020-07-17,94
1.1761904761904762,768,476,2020-07-18,94
1.1857142857142857,761,405,2020-07-19,94
1.1952380952380952,844,387,2020-07-20,94
1.204761904761905,846,883,2020-07-21,94
1.2142857142857144,893,710,2020-07-22,94
1.223809523809524,955,988,2020-07-23,94
1.2333333333333334,1043,851,2020-07-24,94
1.2428571428571429,1050,794,2020-07-25,94
1.2523809523809524,1090,627,2020-07-26,94
1.2619047619047619,1100,439,2020-07-27,94
1.2714285714285714,1205,1124,2020-07-28,94
1.280952380952381,1306,900,2020-07-29,94
1.2904761904761906,1349,1022,2020-07-30,94
1.3,1413,615,2020-07-31,94
1.3,1547,1583,2020-08-01,94
1.3,1568,614,2020-08-02,94
1.3,1677,451,2020-08-03,94
1.3,1844,1003,2020-08-04,94
1.3,1888,2086,2020-08-05,94
1.3,2005,1867,2020-08-06,94
1.3,2073,1484,2020-08-07,94
1.3,2158,1343,2020-08-08,94
1.3,2400,977,2020-08-09,94
1.280952380952381,2460,1022,2020-08-10,94
1.2619047619047619,2563,1654,2020-08-11,94
1.2428571428571429,2604,1215,2020-08-12,94
1.223809523809524,2755,1105,2020-08-13,94
1.2047619047619047,2792,2393,2020-08-14,94
1.1857142857142857,2931,2605,2020-08-15,94
1.1666666666666667,2890,1861,2020-08-16,94
1.1476190476190475,3023,1175,2020-08-17,94
1.1285714285714286,3051,1920,2020-08-18,94
1.1095238095238096,3064,2696,2020-08-19,94
1.0904761904761906,3075,2590,2020-08-20,94
1.0714285714285714,3155,3011,2020-08-21,94
1.0523809523809524,3124,3588,2020-08-22,94
1.0333333333333332,3085,1563,2020-08-23,94
1.0142857142857142,3098,1293,2020-08-24,94
0.9952380952380953,3088,2582,2020-08-25,94
0.9761904761904763,2986,2374,2020-08-26,94
0.9571428571428572,2957,3677,2020-08-27,94
0.9380952380952381,2859,3848,2020-08-28,94
0.9190476190476191,2924,4157,2020-08-29,94
0.9,2671,2436,2020-08-30,94
0.9,2668,1545,2020-08-31,94
0.9,2636,4686,2020-09-01,94
0.9,2596,3251,2020-09-02,94
0.9,2580,3070,2020-09-03,94
0.9,2412,4193,2020-09-04,94
0.9,2455,3093,2020-09-05,94
0.9,2407,1461,2020-09-06,94
0.9,2251,2112,2020-09-07,94
0.9,2321,4935,2020-09-08,94
0.9,2192,1916,2020-09-09,94
0.9,2122,3747,2020-09-10,94
0.9,2027,3165,2020-09-11,94
0.9,2123,4088,2020-09-12,94
0.9,1998,1987,2020-09-13,94
0.9,1951,1726,2020-09-14,94
0.9,1936,3717,2020-09-15,94
0.9,1893,2932,2020-09-16,94
0.9,1851,2818,2020-09-17,94
0.9,1874,2477,2020-09-18,94
0.9,1729,2562,2020-09-19,94
