date,value,variable,data_type
2020-07-08,13.976744186046512,Mean - Gamma fit,Deaths
2020-07-09,14.509615384615383,Mean - Gamma fit,Deaths
2020-07-10,14.371571072319203,Mean - Gamma fit,Deaths
2020-07-11,14.208877284595298,Mean - Gamma fit,Deaths
2020-07-12,14.040983606557376,Mean - Gamma fit,Deaths
2020-07-13,13.999999999999998,Mean - Gamma fit,Deaths
2020-07-14,14.034267912772586,Mean - Gamma fit,Deaths
2020-07-15,13.976744186046512,Mean - Gamma fit,Deaths
2020-07-16,14.509615384615383,Mean - Gamma fit,Deaths
2020-07-17,14.395522388059698,Mean - Gamma fit,Deaths
2020-07-18,14.234375,Mean - Gamma fit,Deaths
2020-07-19,14.068119891008175,Mean - Gamma fit,Deaths
2020-07-20,14.140401146131804,Mean - Gamma fit,Deaths
2020-07-21,14.185758513931889,Mean - Gamma fit,Deaths
2020-07-22,14.111842105263158,Mean - Gamma fit,Deaths
2020-07-23,14.590476190476192,Mean - Gamma fit,Deaths
2020-07-24,14.492610837438423,Mean - Gamma fit,Deaths
2020-07-25,14.337628865979381,Mean - Gamma fit,Deaths
2020-07-26,14.17789757412399,Mean - Gamma fit,Deaths
2020-07-27,14.144886363636365,Mean - Gamma fit,Deaths
2020-07-28,14.155963302752294,Mean - Gamma fit,Deaths
2020-07-29,14.107491856677525,Mean - Gamma fit,Deaths
2020-07-30,14.645390070921987,Mean - Gamma fit,Deaths
2020-07-31,14.51470588235294,Mean - Gamma fit,Deaths
2020-08-01,14.361538461538462,Mean - Gamma fit,Deaths
2020-08-02,14.203753351206432,Mean - Gamma fit,Deaths
2020-08-03,14.17231638418079,Mean - Gamma fit,Deaths
2020-08-04,14.300000000000002,Mean - Gamma fit,Deaths
2020-08-05,14.356913183279742,Mean - Gamma fit,Deaths
2020-08-06,14.824355971896953,Mean - Gamma fit,Deaths
2020-08-07,14.701456310679614,Mean - Gamma fit,Deaths
2020-08-08,14.558375634517768,Mean - Gamma fit,Deaths
2020-08-09,14.411140583554376,Mean - Gamma fit,Deaths
2020-08-10,14.391061452513965,Mean - Gamma fit,Deaths
2020-08-11,14.454819277108435,Mean - Gamma fit,Deaths
2020-08-12,14.389776357827474,Mean - Gamma fit,Deaths
2020-08-13,14.796728971962617,Mean - Gamma fit,Deaths
2020-08-14,14.673123486682806,Mean - Gamma fit,Deaths
2020-08-15,14.542929292929292,Mean - Gamma fit,Deaths
2020-08-16,14.395778364116095,Mean - Gamma fit,Deaths
2020-08-17,14.375690607734807,Mean - Gamma fit,Deaths
2020-08-18,14.4375,Mean - Gamma fit,Deaths
2020-08-19,14.408227848101264,Mean - Gamma fit,Deaths
2020-08-20,14.807424593967518,Mean - Gamma fit,Deaths
2020-08-21,14.685096153846153,Mean - Gamma fit,Deaths
2020-08-22,14.542713567839195,Mean - Gamma fit,Deaths
2020-08-23,14.410994764397907,Mean - Gamma fit,Deaths
2020-08-24,14.372602739726027,Mean - Gamma fit,Deaths
2020-08-25,14.433628318584072,Mean - Gamma fit,Deaths
2020-08-26,14.403124999999998,Mean - Gamma fit,Deaths
2020-08-27,14.31333333333333,Mean - Gamma fit,Deaths
2020-08-28,14.66983372921615,Mean - Gamma fit,Deaths
2020-08-29,14.528535980148883,Mean - Gamma fit,Deaths
2020-08-30,14.38341968911917,Mean - Gamma fit,Deaths
2020-08-31,14.375,Mean - Gamma fit,Deaths
2020-09-01,14.481049562682214,Mean - Gamma fit,Deaths
2020-09-02,14.455108359133128,Mean - Gamma fit,Deaths
2020-09-03,14.369636963696369,Mean - Gamma fit,Deaths
2020-09-04,14.716312056737587,Mean - Gamma fit,Deaths
2020-09-05,14.577777777777778,Mean - Gamma fit,Deaths
2020-09-06,14.426735218509,Mean - Gamma fit,Deaths
2020-09-07,14.38274932614555,Mean - Gamma fit,Deaths
2020-09-08,14.443478260869565,Mean - Gamma fit,Deaths
2020-09-09,14.432515337423311,Mean - Gamma fit,Deaths
2020-09-10,14.386363636363637,Mean - Gamma fit,Deaths
2020-09-11,14.72429906542056,Mean - Gamma fit,Deaths
2020-09-12,14.58780487804878,Mean - Gamma fit,Deaths
2020-09-13,14.527918781725887,Mean - Gamma fit,Deaths
2020-09-14,14.514666666666669,Mean - Gamma fit,Deaths
2020-09-15,14.584527220630372,Mean - Gamma fit,Deaths
2020-09-16,14.552870090634443,Mean - Gamma fit,Deaths
2020-09-17,14.442307692307692,Mean - Gamma fit,Deaths
2020-09-18,14.761574074074074,Mean - Gamma fit,Deaths
2020-09-19,14.628019323671495,Mean - Gamma fit,Deaths
2020-09-20,14.4911838790932,Mean - Gamma fit,Deaths
2020-09-21,14.538258575197888,Mean - Gamma fit,Deaths
2020-09-22,14.612994350282484,Mean - Gamma fit,Deaths
2020-09-23,14.595808383233535,Mean - Gamma fit,Deaths
2020-09-24,14.62857142857143,Mean - Gamma fit,Deaths
2020-09-25,14.823920265780728,Mean - Gamma fit,Deaths
2020-09-26,14.744630071599046,Mean - Gamma fit,Deaths
2020-09-27,14.614427860696518,Mean - Gamma fit,Deaths
2020-09-28,14.709090909090909,Mean - Gamma fit,Deaths
2020-09-29,14.755555555555556,Mean - Gamma fit,Deaths
2020-09-30,14.85672514619883,Mean - Gamma fit,Deaths
2020-10-01,14.76073619631902,Mean - Gamma fit,Deaths
2020-10-02,15.038216560509554,Mean - Gamma fit,Deaths
2020-10-03,14.925925925925927,Mean - Gamma fit,Deaths
2020-10-04,14.809523809523808,Mean - Gamma fit,Deaths
2020-10-05,14.865671641791042,Mean - Gamma fit,Deaths
2020-10-06,15.049868766404202,Mean - Gamma fit,Deaths
2020-10-07,15.192934782608699,Mean - Gamma fit,Deaths
2020-10-08,15.172316384180792,Mean - Gamma fit,Deaths
2020-10-09,15.311239193083573,Mean - Gamma fit,Deaths
2020-10-10,15.272727272727273,Mean - Gamma fit,Deaths
2020-10-11,15.207831325301203,Mean - Gamma fit,Deaths
2020-10-12,15.271084337349393,Mean - Gamma fit,Deaths
2020-10-13,15.182098765432098,Mean - Gamma fit,Deaths
2020-10-14,15.337461300309595,Mean - Gamma fit,Deaths
2020-10-15,15.615853658536587,Mean - Gamma fit,Deaths
2020-10-16,15.529761904761909,Mean - Gamma fit,Deaths
2020-10-17,15.595930232558135,Mean - Gamma fit,Deaths
2020-10-18,16.498338870431894,Mean - Gamma fit,Deaths
2020-10-19,16.56697819314642,Mean - Gamma fit,Deaths
2020-10-20,16.663333333333334,Mean - Gamma fit,Deaths
2020-10-21,16.87702265372168,Mean - Gamma fit,Deaths
2020-10-22,16.686666666666664,Mean - Gamma fit,Deaths
2020-10-23,16.467105263157894,Mean - Gamma fit,Deaths
2020-10-24,15.907894736842106,Mean - Gamma fit,Deaths
2020-10-25,15.44574780058651,Mean - Gamma fit,Deaths
2020-10-26,15.671087533156498,Mean - Gamma fit,Deaths
2020-10-27,15.713567839195981,Mean - Gamma fit,Deaths
2020-10-28,15.719999999999995,Mean - Gamma fit,Deaths
2020-10-29,15.35374149659864,Mean - Gamma fit,Deaths
2020-10-30,15.219088937093272,Mean - Gamma fit,Deaths
2020-10-31,14.962105263157895,Mean - Gamma fit,Deaths
2020-11-01,14.912423625254583,Mean - Gamma fit,Deaths
2020-11-02,14.7524557956778,Mean - Gamma fit,Deaths
2020-11-03,14.747081712062254,Mean - Gamma fit,Deaths
2020-11-04,14.934615384615384,Mean - Gamma fit,Deaths
2020-11-05,14.637735849056604,Mean - Gamma fit,Deaths
2020-11-06,14.841209829867674,Mean - Gamma fit,Deaths
2020-11-07,14.731428571428571,Mean - Gamma fit,Deaths
2020-11-08,14.527619047619048,Mean - Gamma fit,Deaths
2020-11-09,14.759615384615383,Mean - Gamma fit,Deaths
2020-11-10,14.463320463320464,Mean - Gamma fit,Deaths
2020-11-11,14.152215799614643,Mean - Gamma fit,Deaths
2020-11-12,13.967432950191572,Mean - Gamma fit,Deaths
2020-11-13,14.144761904761904,Mean - Gamma fit,Deaths
2020-11-14,14.15758754863813,Mean - Gamma fit,Deaths
2020-11-15,14.380308880308878,Mean - Gamma fit,Deaths
2020-11-16,14.598076923076922,Mean - Gamma fit,Deaths
2020-11-17,14.634429400386848,Mean - Gamma fit,Deaths
2020-11-18,14.405303030303031,Mean - Gamma fit,Deaths
2020-11-19,14.2887189292543,Mean - Gamma fit,Deaths
2020-11-20,14.3767258382643,Mean - Gamma fit,Deaths
2020-11-21,14.082164328657313,Mean - Gamma fit,Deaths
2020-11-22,13.909999999999997,Mean - Gamma fit,Deaths
2020-11-23,14.12,Mean - Gamma fit,Deaths
2020-11-24,13.917695473251028,Mean - Gamma fit,Deaths
2020-11-25,13.887473460721866,Mean - Gamma fit,Deaths
2020-11-26,13.91774891774892,Mean - Gamma fit,Deaths
2020-11-27,14.170786516853932,Mean - Gamma fit,Deaths
2020-11-28,14.112107623318385,Mean - Gamma fit,Deaths
2020-11-29,14.009009009009008,Mean - Gamma fit,Deaths
2020-11-30,13.725623582766438,Mean - Gamma fit,Deaths
2020-12-01,13.467120181405896,Mean - Gamma fit,Deaths
2020-12-02,13.592760180995473,Mean - Gamma fit,Deaths
2020-12-03,13.756944444444441,Mean - Gamma fit,Deaths
2020-12-04,13.724770642201836,Mean - Gamma fit,Deaths
2020-12-05,13.639908256880732,Mean - Gamma fit,Deaths
2020-12-06,13.574031890660592,Mean - Gamma fit,Deaths
2020-12-07,13.84988962472406,Mean - Gamma fit,Deaths
2020-12-08,13.951327433628318,Mean - Gamma fit,Deaths
2020-12-09,13.933035714285714,Mean - Gamma fit,Deaths
2020-12-10,13.980132450331128,Mean - Gamma fit,Deaths
2020-12-11,14.237777777777778,Mean - Gamma fit,Deaths
2020-12-12,14.002247191011236,Mean - Gamma fit,Deaths
2020-12-13,14.011467889908259,Mean - Gamma fit,Deaths
2020-12-14,13.90134529147982,Mean - Gamma fit,Deaths
2020-12-15,14.076576576576576,Mean - Gamma fit,Deaths
2020-12-16,13.902714932126697,Mean - Gamma fit,Deaths
2020-12-17,13.544392523364488,Mean - Gamma fit,Deaths
2020-12-18,13.511792452830191,Mean - Gamma fit,Deaths
2020-12-19,13.433734939759036,Mean - Gamma fit,Deaths
2020-12-20,13.455882352941178,Mean - Gamma fit,Deaths
2020-12-21,13.520581113801454,Mean - Gamma fit,Deaths
2020-12-22,13.217721518987341,Mean - Gamma fit,Deaths
2020-12-23,12.928191489361701,Mean - Gamma fit,Deaths
2020-12-24,13.23834196891192,Mean - Gamma fit,Deaths
2020-12-25,13.313157894736843,Mean - Gamma fit,Deaths
2020-12-26,13.198412698412698,Mean - Gamma fit,Deaths
2020-12-27,13.031331592689295,Mean - Gamma fit,Deaths
2020-12-28,12.992462311557787,Mean - Gamma fit,Deaths
2020-12-29,12.986631016042779,Mean - Gamma fit,Deaths
2020-12-30,13.134615384615385,Mean - Gamma fit,Deaths
2020-12-31,13.294985250737463,Mean - Gamma fit,Deaths
2021-01-01,13.718100890207715,Mean - Gamma fit,Deaths
2021-01-02,13.770392749244712,Mean - Gamma fit,Deaths
2021-01-03,13.871165644171779,Mean - Gamma fit,Deaths
2021-01-04,14.012195121951219,Mean - Gamma fit,Deaths
2021-01-05,14.021806853582556,Mean - Gamma fit,Deaths
2021-01-06,14.034591194968552,Mean - Gamma fit,Deaths
2021-01-07,14.14012738853503,Mean - Gamma fit,Deaths
2021-01-08,13.724890829694322,Mean - Gamma fit,Deaths
2021-01-09,13.571106094808128,Mean - Gamma fit,Deaths
2021-01-10,13.60421545667447,Mean - Gamma fit,Deaths
2021-01-11,13.758700696055685,Mean - Gamma fit,Deaths
2021-01-12,13.673170731707318,Mean - Gamma fit,Deaths
2021-01-13,13.801507537688442,Mean - Gamma fit,Deaths
2021-01-14,13.843434343434344,Mean - Gamma fit,Deaths
2021-01-15,13.556451612903224,Mean - Gamma fit,Deaths
2021-01-16,13.296918767507002,Mean - Gamma fit,Deaths
2021-01-17,13.371014492753625,Mean - Gamma fit,Deaths
2021-01-18,13.463414634146341,Mean - Gamma fit,Deaths
2021-01-19,13.348101265822786,Mean - Gamma fit,Deaths
2021-01-20,13.398249452954047,Mean - Gamma fit,Deaths
2021-01-21,13.493333333333332,Mean - Gamma fit,Deaths
2021-01-22,13.463007159904535,Mean - Gamma fit,Deaths
2021-01-23,13.296019900497514,Mean - Gamma fit,Deaths
2021-01-24,13.327272727272728,Mean - Gamma fit,Deaths
2021-01-25,13.409836065573767,Mean - Gamma fit,Deaths
2021-01-26,13.302670623145401,Mean - Gamma fit,Deaths
2021-01-27,13.338368580060424,Mean - Gamma fit,Deaths
2021-01-28,13.140625000000002,Mean - Gamma fit,Deaths
2021-01-29,13.262820512820513,Mean - Gamma fit,Deaths
2021-01-30,13.205949656750573,Mean - Gamma fit,Deaths
2021-01-31,13.252983293556087,Mean - Gamma fit,Deaths
2021-02-01,13.404040404040403,Mean - Gamma fit,Deaths
2021-02-02,13.456043956043956,Mean - Gamma fit,Deaths
2021-02-03,13.476190476190478,Mean - Gamma fit,Deaths
2021-02-04,13.261764705882351,Mean - Gamma fit,Deaths
2021-02-05,13.277611940298506,Mean - Gamma fit,Deaths
2021-02-06,12.996845425867507,Mean - Gamma fit,Deaths
2021-02-07,12.758278145695364,Mean - Gamma fit,Deaths
2021-02-08,13.309523809523808,Mean - Gamma fit,Deaths
2021-02-09,13.316195372750643,Mean - Gamma fit,Deaths
2021-02-10,13.418421052631578,Mean - Gamma fit,Deaths
2021-02-11,13.257534246575343,Mean - Gamma fit,Deaths
2021-02-12,13.318435754189942,Mean - Gamma fit,Deaths
2021-02-13,13.127218934911243,Mean - Gamma fit,Deaths
2021-02-14,12.894736842105264,Mean - Gamma fit,Deaths
2021-02-15,12.785714285714285,Mean - Gamma fit,Deaths
2021-02-16,13.469586374695863,Mean - Gamma fit,Deaths
2021-02-17,13.556109725685786,Mean - Gamma fit,Deaths
2021-02-18,13.382428940568474,Mean - Gamma fit,Deaths
2021-02-19,13.424802110817941,Mean - Gamma fit,Deaths
2021-02-20,13.182825484764543,Mean - Gamma fit,Deaths
2021-02-21,13.002923976608187,Mean - Gamma fit,Deaths
2021-02-22,12.824773413897283,Mean - Gamma fit,Deaths
2021-02-23,12.738170347003155,Mean - Gamma fit,Deaths
2021-02-24,13.433255269320846,Mean - Gamma fit,Deaths
2021-02-25,13.173076923076923,Mean - Gamma fit,Deaths
2021-02-26,13.136919315403423,Mean - Gamma fit,Deaths
2021-02-27,12.925641025641026,Mean - Gamma fit,Deaths
2021-02-28,12.758064516129034,Mean - Gamma fit,Deaths
2021-03-01,12.620786516853933,Mean - Gamma fit,Deaths
2021-03-02,12.532352941176471,Mean - Gamma fit,Deaths
2021-03-03,12.462499999999999,Mean - Gamma fit,Deaths
2021-03-04,12.642622950819673,Mean - Gamma fit,Deaths
2021-03-05,13.238317757009344,Mean - Gamma fit,Deaths
2021-03-06,13.048899755501221,Mean - Gamma fit,Deaths
2021-03-07,12.8502538071066,Mean - Gamma fit,Deaths
2021-03-08,12.72413793103448,Mean - Gamma fit,Deaths
2021-03-09,12.606648199445983,Mean - Gamma fit,Deaths
2021-03-10,12.47197640117994,Mean - Gamma fit,Deaths
2021-03-11,12.45031055900621,Mean - Gamma fit,Deaths
2021-03-12,12.461783439490446,Mean - Gamma fit,Deaths
2021-03-13,12.522875816993464,Mean - Gamma fit,Deaths
2021-03-14,12.646666666666665,Mean - Gamma fit,Deaths
2021-03-15,12.619289340101522,Mean - Gamma fit,Deaths
2021-03-16,12.538258575197888,Mean - Gamma fit,Deaths
2021-03-17,12.434173669467787,Mean - Gamma fit,Deaths
2021-03-18,12.448377581120944,Mean - Gamma fit,Deaths
2021-03-19,12.496969696969698,Mean - Gamma fit,Deaths
2021-03-20,12.559375000000001,Mean - Gamma fit,Deaths
2021-03-21,12.620578778135048,Mean - Gamma fit,Deaths
2021-03-22,12.514754098360658,Mean - Gamma fit,Deaths
2021-03-23,12.48205128205128,Mean - Gamma fit,Deaths
2020-02-15,15.935384615384615,Mean - Full weeks,Deaths
2020-02-16,15.935384615384615,Mean - Full weeks,Deaths
2020-02-17,15.935384615384615,Mean - Full weeks,Deaths
2020-02-18,15.935384615384615,Mean - Full weeks,Deaths
2020-02-19,15.935384615384615,Mean - Full weeks,Deaths
2020-02-20,15.935384615384615,Mean - Full weeks,Deaths
2020-02-21,15.935384615384615,Mean - Full weeks,Deaths
2020-02-22,15.935384615384615,Mean - Full weeks,Deaths
2020-02-23,15.935384615384615,Mean - Full weeks,Deaths
2020-02-24,15.935384615384615,Mean - Full weeks,Deaths
2020-02-25,15.935384615384615,Mean - Full weeks,Deaths
2020-02-26,15.935384615384615,Mean - Full weeks,Deaths
2020-02-27,15.935384615384615,Mean - Full weeks,Deaths
2020-02-28,15.935384615384615,Mean - Full weeks,Deaths
2020-02-29,15.935384615384615,Mean - Full weeks,Deaths
2020-03-01,15.935384615384615,Mean - Full weeks,Deaths
2020-03-02,15.935384615384615,Mean - Full weeks,Deaths
2020-03-03,15.935384615384615,Mean - Full weeks,Deaths
2020-03-04,15.935384615384615,Mean - Full weeks,Deaths
2020-03-05,15.935384615384615,Mean - Full weeks,Deaths
2020-03-06,15.935384615384615,Mean - Full weeks,Deaths
2020-03-07,15.935384615384615,Mean - Full weeks,Deaths
2020-03-08,15.935384615384615,Mean - Full weeks,Deaths
2020-03-09,15.935384615384615,Mean - Full weeks,Deaths
2020-03-10,15.935384615384615,Mean - Full weeks,Deaths
2020-03-11,15.935384615384615,Mean - Full weeks,Deaths
2020-03-12,15.935384615384615,Mean - Full weeks,Deaths
2020-03-13,15.935384615384615,Mean - Full weeks,Deaths
2020-03-14,15.935384615384615,Mean - Full weeks,Deaths
2020-03-15,15.935384615384615,Mean - Full weeks,Deaths
2020-03-16,15.935384615384615,Mean - Full weeks,Deaths
2020-03-17,15.935384615384615,Mean - Full weeks,Deaths
2020-03-18,15.935384615384615,Mean - Full weeks,Deaths
2020-03-19,15.935384615384615,Mean - Full weeks,Deaths
2020-03-20,15.935384615384615,Mean - Full weeks,Deaths
2020-03-21,15.935384615384615,Mean - Full weeks,Deaths
2020-03-22,15.935384615384615,Mean - Full weeks,Deaths
2020-03-23,15.935384615384615,Mean - Full weeks,Deaths
2020-03-24,15.935384615384615,Mean - Full weeks,Deaths
2020-03-25,15.652317880794701,Mean - Full weeks,Deaths
2020-03-26,15.638157894736842,Mean - Full weeks,Deaths
2020-03-27,15.383870967741936,Mean - Full weeks,Deaths
2020-03-28,15.212025316455696,Mean - Full weeks,Deaths
2020-03-29,15.07570977917981,Mean - Full weeks,Deaths
2020-03-30,14.706624605678233,Mean - Full weeks,Deaths
2020-03-31,14.812101910828025,Mean - Full weeks,Deaths
2020-04-01,14.70253164556962,Mean - Full weeks,Deaths
2020-04-02,14.672077922077921,Mean - Full weeks,Deaths
2020-04-03,14.521594684385382,Mean - Full weeks,Deaths
2020-04-04,14.721621621621622,Mean - Full weeks,Deaths
2020-04-05,14.728260869565217,Mean - Full weeks,Deaths
2020-04-06,14.737127371273713,Mean - Full weeks,Deaths
2020-04-07,14.712737127371273,Mean - Full weeks,Deaths
2020-04-08,14.724795640326976,Mean - Full weeks,Deaths
2020-04-09,14.742209631728045,Mean - Full weeks,Deaths
2020-04-10,14.58187134502924,Mean - Full weeks,Deaths
2020-04-11,14.393292682926829,Mean - Full weeks,Deaths
2020-04-12,14.106583072100314,Mean - Full weeks,Deaths
2020-04-13,14.026229508196721,Mean - Full weeks,Deaths
2020-04-14,14.581047381546135,Mean - Full weeks,Deaths
2020-04-15,14.51139240506329,Mean - Full weeks,Deaths
2020-04-16,14.553524804177545,Mean - Full weeks,Deaths
2020-04-17,14.416216216216217,Mean - Full weeks,Deaths
2020-04-18,14.279661016949152,Mean - Full weeks,Deaths
2020-04-19,14.06764705882353,Mean - Full weeks,Deaths
2020-04-20,14.049382716049383,Mean - Full weeks,Deaths
2020-04-21,14.536992840095465,Mean - Full weeks,Deaths
2020-04-22,14.51833740831296,Mean - Full weeks,Deaths
2020-04-23,14.507575757575758,Mean - Full weeks,Deaths
2020-04-24,14.323759791122715,Mean - Full weeks,Deaths
2020-04-25,14.14441416893733,Mean - Full weeks,Deaths
2020-04-26,13.963068181818182,Mean - Full weeks,Deaths
2020-04-27,13.915915915915916,Mean - Full weeks,Deaths
2020-04-28,13.93851132686084,Mean - Full weeks,Deaths
2020-04-29,14.41527446300716,Mean - Full weeks,Deaths
2020-04-30,14.450495049504951,Mean - Full weeks,Deaths
2020-05-01,14.310256410256411,Mean - Full weeks,Deaths
2020-05-02,14.13978494623656,Mean - Full weeks,Deaths
2020-05-03,13.96338028169014,Mean - Full weeks,Deaths
2020-05-04,13.887240356083087,Mean - Full weeks,Deaths
2020-05-05,13.913183279742766,Mean - Full weeks,Deaths
2020-05-06,14.388625592417062,Mean - Full weeks,Deaths
2020-05-07,14.422604422604422,Mean - Full weeks,Deaths
2020-05-08,14.264631043256998,Mean - Full weeks,Deaths
2020-05-09,14.093333333333334,Mean - Full weeks,Deaths
2020-05-10,13.916201117318435,Mean - Full weeks,Deaths
2020-05-11,13.867256637168142,Mean - Full weeks,Deaths
2020-05-12,13.859872611464969,Mean - Full weeks,Deaths
2020-05-13,14.351415094339623,Mean - Full weeks,Deaths
2020-05-14,14.383863080684597,Mean - Full weeks,Deaths
2020-05-15,14.238578680203046,Mean - Full weeks,Deaths
2020-05-16,14.066489361702128,Mean - Full weeks,Deaths
2020-05-17,13.88857938718663,Mean - Full weeks,Deaths
2020-05-18,13.838235294117647,Mean - Full weeks,Deaths
2020-05-19,13.859872611464969,Mean - Full weeks,Deaths
2020-05-20,14.351415094339623,Mean - Full weeks,Deaths
2020-05-21,14.383863080684597,Mean - Full weeks,Deaths
2020-05-22,14.255696202531645,Mean - Full weeks,Deaths
