R1,init,t3,t2,weekly,gaussian,misdelay,delay_opt,t1,t4,t5,t6,R2,R3,smooth,timevar_est,timevar_sim,fixed,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RootDiff,EmpCoverage,OneTrans,slopeError,maxInc,t3diff
3.5,100,36,20,0.75,0.1,-1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,342641,1193182,0.11534474266758936,3,0.16,0.9324324324324325,0.24459541364977094,49535,16
2.5,1000,36,20,0.75,0.1,-1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,345840,1205724,0.13322590369544232,3,0.19736842105263158,0.9210526315789473,0.26920755643579314,38524,16
3,1000,36,20,0.75,0.1,-1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,344097,1195800,0.13051168367699365,3,0.08,0.9324324324324325,0.35660713864573024,148718,16
3.5,1000,36,20,0.75,0.1,-1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,343365,1195601,0.13137868212692935,3,0.08,0.9459459459459459,0.2938159485989945,496471,16
2.5,10,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,264737,871802,0.24556356410408262,1,0.6727272727272727,1,0.7109749483334258,99,1
3,10,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,266420,885132,0.28112168592850384,2,0.4642857142857143,0.9772727272727273,0.7166368700172857,268,1
3.5,10,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,265253,877211,0.3218708243136004,2,0.39285714285714285,0.9574468085106383,0.730975627648616,607,1
2.5,100,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,271788,918243,0.20328594418809545,2,0.3275862068965517,0.9607843137254902,0.6574079720305767,1004,1
3,100,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,267590,903715,0.24707767933063976,1,0.17543859649122806,0.9433962264150944,0.6735485386782495,2618,1
3.5,100,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,269645,908921,0.32304284487207174,2,0.15789473684210525,0.8928571428571429,0.735166741122361,6051,1
2.5,1000,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,273540,925056,0.20704479709624718,2,0.10344827586206896,0.9473684210526315,0.6582055372475089,10110,1
3,1000,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,272809,924317,0.23019881023017083,1,0,0.9473684210526315,0.6486977820694125,26171,1
3.5,1000,21,20,0.75,0.1,0,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,273718,924904,0.2653006581922781,2,0.017241379310344827,0.9137931034482759,0.6765655781881175,60644,1
2.5,10,26,20,0.75,0.1,0,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,278223,930661,0.19324031474045583,1,0.6610169491525424,1,0.5764603761735653,155,6
